snapshot_index,spoold_mem_fraction,spad_mem_fraction,total_mem,free_mem,used_mem,buff_cache_mem,total_swap,free_swap,used_swap,avail_mem,operation,num_streams,dedup_ratio,run_timestamp
1,0.109,0.002,65199836,3251824,12890380,49057632,67108860,65407228,1701632,44918364,backup,10,0.0,2019-10-22 13:49:35
2,0.109,0.002,65199836,3581852,12890144,48727840,67108860,65406716,1702144,44925788,backup,10,0.0,2019-10-22 13:49:35
3,0.109,0.002,65199836,3185016,12891180,49123640,67108860,65406716,1702144,44924144,backup,10,0.0,2019-10-22 13:49:35
4,0.109,0.002,65199836,3349804,12890860,48959172,67108860,65406716,1702144,44934288,backup,10,0.0,2019-10-22 13:49:35
5,0.109,0.002,65199836,2905404,12889268,49405164,67108860,65406716,1702144,44935288,backup,10,0.0,2019-10-22 13:49:35
6,0.109,0.002,65199836,3074776,12893472,49231588,67108860,65406716,1702144,44936188,backup,10,0.0,2019-10-22 13:49:35
7,0.109,0.002,65199836,3254612,12890400,49054824,67108860,65406716,1702144,44945304,backup,10,0.0,2019-10-22 13:49:35
8,0.109,0.002,65199836,3567236,12891932,48740668,67108860,65406460,1702400,44951380,backup,10,0.0,2019-10-22 13:49:35
9,0.109,0.002,65199836,3201136,12895924,49102776,67108860,65406460,1702400,44948564,backup,10,0.0,2019-10-22 13:49:35
10,0.109,0.002,65199836,3409292,12893596,48896948,67108860,65406204,1702656,44953220,backup,10,0.0,2019-10-22 13:49:35
11,0.109,0.002,65199836,2897504,12888604,49413728,67108860,65406204,1702656,44960784,backup,10,0.0,2019-10-22 13:49:35
12,0.109,0.002,65199836,3158412,12891492,49149932,67108860,65406204,1702656,44963124,backup,10,0.0,2019-10-22 13:49:35
13,0.109,0.002,65199836,3417972,12888024,48893840,67108860,65406204,1702656,44972580,backup,10,0.0,2019-10-22 13:49:35
14,0.109,0.002,65199836,2984956,12887236,49327644,67108860,65406204,1702656,44973336,backup,10,0.0,2019-10-22 13:49:35
15,0.109,0.002,65199836,3290436,12876376,49033024,67108860,65405948,1702912,44989964,backup,10,0.0,2019-10-22 13:49:35
16,0.109,0.002,65199836,2913276,12881588,49404972,67108860,65405948,1702912,44985500,backup,10,0.0,2019-10-22 13:49:35
17,0.109,0.002,65199836,4036116,12888168,48275552,67108860,65405948,1702912,44984788,backup,10,0.0,2019-10-22 13:49:35
18,0.109,0.002,65199836,3562996,12888536,48748304,67108860,65405948,1702912,44984020,backup,10,0.0,2019-10-22 13:49:35
19,0.109,0.002,65199836,3040864,12885484,49273488,67108860,65405948,1702912,44986620,backup,10,0.0,2019-10-22 13:49:35
20,0.109,0.002,65199836,3382392,12885820,48931624,67108860,65405948,1702912,44991692,backup,10,0.0,2019-10-22 13:49:35
21,0.109,0.002,65199836,3244728,12881372,49073736,67108860,65405948,1702912,44994836,backup,10,0.0,2019-10-22 13:49:35
22,0.109,0.002,65199836,2990532,12886752,49322552,67108860,65405948,1702912,44992164,backup,10,0.0,2019-10-22 13:49:35
23,0.109,0.002,65199836,3372404,12886660,48940772,67108860,65405948,1702912,44995220,backup,10,0.0,2019-10-22 13:49:35
24,0.109,0.002,65199836,2979072,12886712,49334052,67108860,65405948,1702912,44995120,backup,10,0.0,2019-10-22 13:49:35
25,0.109,0.002,65199836,3172480,12882476,49144880,67108860,65405948,1702912,45003576,backup,10,0.0,2019-10-22 13:49:35
26,0.109,0.002,65199836,3426648,12883528,48889660,67108860,65405948,1702912,45010180,backup,10,0.0,2019-10-22 13:49:35
27,0.109,0.002,65199836,3031960,12886084,49281792,67108860,65405948,1702912,45007232,backup,10,0.0,2019-10-22 13:49:35
28,0.109,0.002,65199836,3292616,12883104,49024116,67108860,65405948,1702912,45012276,backup,10,0.0,2019-10-22 13:49:35
29,0.109,0.002,65199836,3521524,12882496,48795816,67108860,65405948,1702912,45013132,backup,10,0.0,2019-10-22 13:49:35
30,0.109,0.002,65199836,3129708,12863688,49206440,67108860,65405948,1702912,45033196,backup,10,0.0,2019-10-22 13:49:35
31,0.109,0.002,65199836,3354980,12862776,48982080,67108860,65405948,1702912,45039448,backup,10,0.0,2019-10-22 13:49:35
32,0.109,0.002,65199836,3191852,12860384,49147600,67108860,65405948,1702912,45042656,backup,10,0.0,2019-10-22 13:49:35
33,0.109,0.002,65199836,3042932,12862812,49294092,67108860,65405948,1702912,45042808,backup,10,0.0,2019-10-22 13:49:35
34,0.109,0.002,65199836,3298036,12867356,49034444,67108860,65405948,1702912,45041872,backup,10,0.0,2019-10-22 13:49:35
35,0.109,0.002,65199836,9665616,12858328,42675892,67108860,65405948,1702912,45050084,backup,10,0.0,2019-10-22 13:49:35
36,0.109,0.002,65199836,9180044,12860180,43159612,67108860,65405948,1702912,45047072,backup,10,0.0,2019-10-22 13:49:35
37,0.109,0.002,65199836,8795728,12865320,43538788,67108860,65405948,1702912,45043192,backup,10,0.0,2019-10-22 13:49:35
38,0.109,0.002,65199836,8300512,12855864,44043460,67108860,65405948,1702912,45052532,backup,10,0.0,2019-10-22 13:49:35
39,0.109,0.002,65199836,7895904,12864236,44439696,67108860,65405948,1702912,45044300,backup,10,0.0,2019-10-22 13:49:35
1,0.109,0.002,65199836,4369140,12900560,47930136,67108860,65405948,1702912,45000300,backup,10,0.5,2019-10-22 13:53:25
2,0.109,0.002,65199836,3866844,12981720,48351272,67108860,65405948,1702912,44917148,backup,10,0.5,2019-10-22 13:53:25
3,0.109,0.002,65199836,3389348,12980692,48829796,67108860,65405948,1702912,44916740,backup,10,0.5,2019-10-22 13:53:25
4,0.109,0.002,65199836,2914580,12977440,49307816,67108860,65405948,1702912,44917648,backup,10,0.5,2019-10-22 13:53:25
5,0.109,0.002,65199836,3807464,12979428,48412944,67108860,65405436,1703424,44926224,backup,10,0.5,2019-10-22 13:53:25
6,0.109,0.002,65199836,3211684,12982196,49005956,67108860,65405436,1703424,44922448,backup,10,0.5,2019-10-22 13:53:25
7,0.109,0.002,65199836,2957204,12984128,49258504,67108860,65405436,1703424,44920420,backup,10,0.5,2019-10-22 13:53:25
8,0.109,0.002,65199836,3717508,12983416,48498912,67108860,65405180,1703680,44926848,backup,10,0.5,2019-10-22 13:53:25
9,0.109,0.002,65199836,3144968,12976876,49077992,67108860,65405180,1703680,44933760,backup,10,0.5,2019-10-22 13:53:25
10,0.109,0.002,65199836,3810992,12983844,48405000,67108860,65405180,1703680,44934476,backup,10,0.5,2019-10-22 13:53:25
11,0.109,0.002,65199836,3381788,12982932,48835116,67108860,65405180,1703680,44934916,backup,10,0.5,2019-10-22 13:53:25
12,0.109,0.002,65199836,3444432,12981320,48774084,67108860,65405180,1703680,44938848,backup,10,0.5,2019-10-22 13:53:25
13,0.109,0.002,65199836,2957080,12981996,49260760,67108860,65405180,1703680,44936232,backup,10,0.5,2019-10-22 13:53:25
14,0.109,0.002,65199836,3493520,12993936,48712380,67108860,65404924,1703936,44930796,backup,10,0.5,2019-10-22 13:53:25
15,0.109,0.002,65199836,3065328,12982688,49151820,67108860,65404924,1703936,44940648,backup,10,0.5,2019-10-22 13:53:25
16,0.109,0.002,65199836,3239268,12984128,48976440,67108860,65404924,1703936,44943376,backup,10,0.5,2019-10-22 13:53:25
17,0.109,0.002,65199836,3390652,12985472,48823712,67108860,65404924,1703936,44946376,backup,10,0.5,2019-10-22 13:53:25
18,0.109,0.002,65199836,3354688,12980360,48864788,67108860,65404924,1703936,44954364,backup,10,0.5,2019-10-22 13:53:25
19,0.109,0.002,65199836,3455260,12992964,48751612,67108860,65404924,1703936,44947320,backup,10,0.5,2019-10-22 13:53:25
20,0.109,0.002,65199836,3067984,12993744,49138108,67108860,65404924,1703936,44944632,backup,10,0.5,2019-10-22 13:53:25
21,0.109,0.002,65199836,3912944,12978488,48308404,67108860,65404668,1704192,44963732,backup,10,0.5,2019-10-22 13:53:25
22,0.109,0.002,65199836,3384788,12984608,48830440,67108860,65404668,1704192,44959672,backup,10,0.5,2019-10-22 13:53:25
23,0.109,0.002,65199836,3515836,12988024,48695976,67108860,65404412,1704448,44959988,backup,10,0.5,2019-10-22 13:53:25
24,0.109,0.002,65199836,3107764,12994512,49097560,67108860,65404412,1704448,44954396,backup,10,0.5,2019-10-22 13:53:25
25,0.109,0.002,65199836,3199352,12993644,49006840,67108860,65404156,1704704,44954964,backup,10,0.5,2019-10-22 13:53:25
26,0.109,0.002,65199836,3928660,12994556,48276620,67108860,65403644,1705216,44956420,backup,10,0.5,2019-10-22 13:53:25
27,0.109,0.002,65199836,3535116,12989988,48674732,67108860,65403644,1705216,44961252,backup,10,0.5,2019-10-22 13:53:25
1,0.109,0.002,65199836,8482428,13164208,43553200,67108860,65394940,1713920,44830532,backup,20,0.0,2019-10-22 14:01:21
2,0.109,0.002,65199836,7982292,13171164,44046380,67108860,65394940,1713920,44824336,backup,20,0.0,2019-10-22 14:01:21
3,0.109,0.002,65199836,7582092,13166612,44451132,67108860,65394940,1713920,44825164,backup,20,0.0,2019-10-22 14:01:21
4,0.109,0.002,65199836,7193448,13160812,44845576,67108860,65394940,1713920,44831504,backup,20,0.0,2019-10-22 14:01:21
5,0.109,0.002,65199836,6669456,13164856,45365524,67108860,65394940,1713920,44828252,backup,20,0.0,2019-10-22 14:01:21
6,0.109,0.002,65199836,6217688,13157652,45824496,67108860,65394940,1713920,44832452,backup,20,0.0,2019-10-22 14:01:21
7,0.109,0.002,65199836,5895580,13168476,46135780,67108860,65394940,1713920,44822312,backup,20,0.0,2019-10-22 14:01:21
8,0.109,0.002,65199836,5529028,13138944,46531864,67108860,65394940,1713920,44858416,backup,20,0.0,2019-10-22 14:01:21
9,0.109,0.002,65199836,4862084,13147204,47190548,67108860,65394940,1713920,44845832,backup,20,0.0,2019-10-22 14:01:21
10,0.109,0.002,65199836,4564868,13137988,47496980,67108860,65394940,1713920,44854524,backup,20,0.0,2019-10-22 14:01:21
11,0.109,0.002,65199836,4112372,13140596,47946868,67108860,65394940,1713920,44851868,backup,20,0.0,2019-10-22 14:01:21
12,0.109,0.002,65199836,3579860,13135776,48484200,67108860,65394940,1713920,44856604,backup,20,0.0,2019-10-22 14:01:21
13,0.109,0.002,65199836,3159268,13141716,48898852,67108860,65394940,1713920,44847472,backup,20,0.0,2019-10-22 14:01:21
14,0.109,0.002,65199836,3920404,13141560,48137872,67108860,65394428,1714432,44849256,backup,20,0.0,2019-10-22 14:01:21
15,0.109,0.002,65199836,3465572,13137260,48597004,67108860,65394428,1714432,44852092,backup,20,0.0,2019-10-22 14:01:21
16,0.109,0.002,65199836,3029928,13138368,49031540,67108860,65394428,1714432,44851240,backup,20,0.0,2019-10-22 14:01:21
17,0.109,0.002,65199836,3147692,13145868,48906276,67108860,65394428,1714432,44843820,backup,20,0.0,2019-10-22 14:01:21
18,0.109,0.002,65199836,3896456,13142792,48160588,67108860,65394172,1714688,44850072,backup,20,0.0,2019-10-22 14:01:21
19,0.109,0.002,65199836,3348332,13125976,48725528,67108860,65394172,1714688,44863940,backup,20,0.0,2019-10-22 14:01:21
20,0.109,0.002,65199836,3112352,13147888,48939596,67108860,65394172,1714688,44845012,backup,20,0.0,2019-10-22 14:01:21
21,0.109,0.002,65199836,3221924,13119704,48858208,67108860,65394172,1714688,44874296,backup,20,0.0,2019-10-22 14:01:21
22,0.109,0.002,65199836,3361392,13128040,48710404,67108860,65394172,1714688,44866948,backup,20,0.0,2019-10-22 14:01:21
23,0.109,0.002,65199836,3061364,13112996,49025476,67108860,65394172,1714688,44881828,backup,20,0.0,2019-10-22 14:01:21
24,0.109,0.002,65199836,3319480,13122272,48758084,67108860,65394172,1714688,44872624,backup,20,0.0,2019-10-22 14:01:21
25,0.109,0.002,65199836,3447252,13125836,48626748,67108860,65394172,1714688,44869016,backup,20,0.0,2019-10-22 14:01:21
26,0.109,0.002,65199836,2987536,13153556,49058744,67108860,65394172,1714688,44841684,backup,20,0.0,2019-10-22 14:01:21
27,0.109,0.002,65199836,3624468,13311492,48263876,67108860,65393916,1714944,44685964,backup,20,0.0,2019-10-22 14:01:21
28,0.109,0.002,65199836,3239836,13325512,48634488,67108860,65393916,1714944,44671816,backup,20,0.0,2019-10-22 14:01:21
29,0.109,0.002,65199836,3425544,13333476,48440816,67108860,65393660,1715200,44660988,backup,20,0.0,2019-10-22 14:01:21
30,0.109,0.002,65199836,3095120,13333108,48771608,67108860,65393660,1715200,44661628,backup,20,0.0,2019-10-22 14:01:21
31,0.109,0.002,65199836,3493328,13325152,48381356,67108860,65393660,1715200,44670964,backup,20,0.0,2019-10-22 14:01:21
32,0.109,0.002,65199836,2968548,13351316,48879972,67108860,65393660,1715200,44642200,backup,20,0.0,2019-10-22 14:01:21
33,0.109,0.002,65199836,3298188,13345452,48556196,67108860,65393404,1715456,44649280,backup,20,0.0,2019-10-22 14:01:21
34,0.109,0.002,65199836,3064240,13356920,48778676,67108860,65393404,1715456,44637852,backup,20,0.0,2019-10-22 14:01:21
35,0.109,0.002,65199836,3283364,13352256,48564216,67108860,65393404,1715456,44643052,backup,20,0.0,2019-10-22 14:01:21
36,0.109,0.002,65199836,2930940,13351356,48917540,67108860,65393404,1715456,44642392,backup,20,0.0,2019-10-22 14:01:21
37,0.109,0.002,65199836,3107924,13351124,48740788,67108860,65393404,1715456,44643044,backup,20,0.0,2019-10-22 14:01:21
38,0.109,0.002,65199836,3489040,13363080,48347716,67108860,65393148,1715712,44634516,backup,20,0.0,2019-10-22 14:01:21
39,0.109,0.002,65199836,3007568,13363804,48828464,67108860,65393148,1715712,44633372,backup,20,0.0,2019-10-22 14:01:21
40,0.109,0.002,65199836,3208912,13374768,48616156,67108860,65393148,1715712,44622520,backup,20,0.0,2019-10-22 14:01:21
41,0.109,0.002,65199836,2957024,13359444,48883368,67108860,65393148,1715712,44636600,backup,20,0.0,2019-10-22 14:01:21
42,0.109,0.002,65199836,3157324,13353196,48689316,67108860,65393148,1715712,44644060,backup,20,0.0,2019-10-22 14:01:21
43,0.109,0.002,65199836,3419196,13364024,48416616,67108860,65393148,1715712,44632608,backup,20,0.0,2019-10-22 14:01:21
44,0.109,0.002,65199836,2916492,13364124,48919220,67108860,65393148,1715712,44630976,backup,20,0.0,2019-10-22 14:01:21
45,0.109,0.002,65199836,3221888,13365656,48612292,67108860,65393148,1715712,44630356,backup,20,0.0,2019-10-22 14:01:21
46,0.109,0.002,65199836,2908888,13364620,48926328,67108860,65393148,1715712,44632208,backup,20,0.0,2019-10-22 14:01:21
47,0.109,0.002,65199836,3133852,13364148,48701836,67108860,65393148,1715712,44635176,backup,20,0.0,2019-10-22 14:01:21
48,0.109,0.002,65199836,3544828,13354964,48300044,67108860,65393148,1715712,44645268,backup,20,0.0,2019-10-22 14:01:21
49,0.109,0.002,65199836,3119696,13383196,48696944,67108860,65393148,1715712,44617656,backup,20,0.0,2019-10-22 14:01:21
50,0.109,0.002,65199836,3379728,13367756,48452352,67108860,65392892,1715968,44632704,backup,20,0.0,2019-10-22 14:01:21
51,0.109,0.002,65199836,2937732,13373176,48888928,67108860,65392892,1715968,44625944,backup,20,0.0,2019-10-22 14:01:21
52,0.109,0.002,65199836,3257308,13375416,48567112,67108860,65392636,1716224,44625080,backup,20,0.0,2019-10-22 14:01:21
53,0.109,0.002,65199836,3459312,13371536,48368988,67108860,65392636,1716224,44627056,backup,20,0.0,2019-10-22 14:01:21
54,0.109,0.002,65199836,3136052,13366132,48697652,67108860,65392636,1716224,44633364,backup,20,0.0,2019-10-22 14:01:21
55,0.109,0.002,65199836,3474452,13384420,48340964,67108860,65392636,1716224,44615984,backup,20,0.0,2019-10-22 14:01:21
56,0.109,0.002,65199836,2987168,13381752,48830916,67108860,65392636,1716224,44617400,backup,20,0.0,2019-10-22 14:01:21
57,0.109,0.002,65199836,3236120,13368720,48594996,67108860,65392636,1716224,44630004,backup,20,0.0,2019-10-22 14:01:21
58,0.109,0.002,65199836,4119876,13382760,47697200,67108860,65392636,1716224,44617560,backup,20,0.0,2019-10-22 14:01:21
59,0.109,0.002,65199836,3818252,13371048,48010536,67108860,65392636,1716224,44628084,backup,20,0.0,2019-10-22 14:01:21
60,0.109,0.002,65199836,3355812,13389340,48454684,67108860,65392636,1716224,44609924,backup,20,0.0,2019-10-22 14:01:21
61,0.109,0.002,65199836,2947468,13377432,48874936,67108860,65392636,1716224,44622672,backup,20,0.0,2019-10-22 14:01:21
62,0.109,0.002,65199836,3239104,13356788,48603944,67108860,65392380,1716480,44640576,backup,20,0.0,2019-10-22 14:01:21
63,0.109,0.002,65199836,3501000,13371752,48327084,67108860,65392124,1716736,44628176,backup,20,0.0,2019-10-22 14:01:21
64,0.109,0.002,65199836,3086160,13366240,48747436,67108860,65392124,1716736,44632372,backup,20,0.0,2019-10-22 14:01:21
65,0.109,0.002,65199836,3327884,13375008,48496944,67108860,65392124,1716736,44624996,backup,20,0.0,2019-10-22 14:01:21
66,0.109,0.002,65199836,3496156,13370396,48333284,67108860,65392124,1716736,44629416,backup,20,0.0,2019-10-22 14:01:21
67,0.109,0.002,65199836,3170832,13359428,48669576,67108860,65392124,1716736,44638588,backup,20,0.0,2019-10-22 14:01:21
68,0.109,0.002,65199836,3460816,13375196,48363824,67108860,65392124,1716736,44624132,backup,20,0.0,2019-10-22 14:01:21
69,0.109,0.002,65199836,3005032,13368644,48826160,67108860,65392124,1716736,44628964,backup,20,0.0,2019-10-22 14:01:21
70,0.109,0.002,65199836,3300080,13369376,48530380,67108860,65392124,1716736,44626792,backup,20,0.0,2019-10-22 14:01:21
71,0.109,0.002,65199836,2970012,13370932,48858892,67108860,65392124,1716736,44626552,backup,20,0.0,2019-10-22 14:01:21
72,0.109,0.002,65199836,3251096,13369996,48578744,67108860,65391868,1716992,44627224,backup,20,0.0,2019-10-22 14:01:21
73,0.109,0.002,65199836,3592392,13365732,48241712,67108860,65391868,1716992,44631640,backup,20,0.0,2019-10-22 14:01:21
74,0.109,0.002,65199836,3103428,13373796,48722612,67108860,65391868,1716992,44620644,backup,20,0.0,2019-10-22 14:01:21
75,0.109,0.002,65199836,3284336,13364528,48550972,67108860,65391612,1717248,44628700,backup,20,0.0,2019-10-22 14:01:21
76,0.109,0.002,65199836,2999976,13370988,48828872,67108860,65391612,1717248,44623960,backup,20,0.0,2019-10-22 14:01:21
77,0.109,0.002,65199836,3372352,13376356,48451128,67108860,65391612,1717248,44618140,backup,20,0.0,2019-10-22 14:01:21
78,0.109,0.002,65199836,2951096,13372904,48875836,67108860,65391612,1717248,44621328,backup,20,0.0,2019-10-22 14:01:21
79,0.109,0.002,65199836,3201820,13372024,48625992,67108860,65391612,1717248,44621212,backup,20,0.0,2019-10-22 14:01:21
80,0.109,0.002,65199836,3317660,13358404,48523772,67108860,65391356,1717504,44632944,backup,20,0.0,2019-10-22 14:01:21
81,0.109,0.002,65199836,3072876,13371172,48755788,67108860,65391356,1717504,44621436,backup,20,0.0,2019-10-22 14:01:21
82,0.109,0.002,65199836,3294208,13376900,48528728,67108860,65390844,1718016,44615208,backup,20,0.0,2019-10-22 14:01:21
83,0.109,0.002,65199836,3014996,13359828,48825012,67108860,65390844,1718016,44631804,backup,20,0.0,2019-10-22 14:01:21
84,0.109,0.002,65199836,3162348,13383960,48653528,67108860,65390588,1718272,44607616,backup,20,0.0,2019-10-22 14:01:21
85,0.109,0.002,65199836,2952356,13370984,48876496,67108860,65390588,1718272,44620044,backup,20,0.0,2019-10-22 14:01:21
86,0.109,0.002,65199836,3006948,13422808,48770080,67108860,65390588,1718272,44568636,backup,20,0.0,2019-10-22 14:01:21
87,0.109,0.002,65199836,3161832,13460796,48577208,67108860,65390332,1718528,44530420,backup,20,0.0,2019-10-22 14:01:21
88,0.109,0.002,65199836,2962516,13456572,48780748,67108860,65390332,1718528,44533988,backup,20,0.0,2019-10-22 14:01:21
89,0.109,0.002,65199836,3262656,13447092,48490088,67108860,65390332,1718528,44540288,backup,20,0.0,2019-10-22 14:01:21
90,0.109,0.002,65199836,2891528,13455056,48853252,67108860,65390332,1718528,44531796,backup,20,0.0,2019-10-22 14:01:21
1,0.10800000000000001,0.002,65199836,4159648,12753636,48286552,67108860,65419772,1689088,43803660,backup,5,0.0,2019-10-22 13:40:21
2,0.10800000000000001,0.002,65199836,3625184,12756796,48817856,67108860,65419772,1689088,43802188,backup,5,0.0,2019-10-22 13:40:21
3,0.10800000000000001,0.002,65199836,3075540,12761168,49363128,67108860,65419772,1689088,43797380,backup,5,0.0,2019-10-22 13:40:21
4,0.10800000000000001,0.002,65199836,3704172,12762772,48732892,67108860,65417468,1691392,43847588,backup,5,0.0,2019-10-22 13:40:21
5,0.10800000000000001,0.002,65199836,3089032,12759464,49351340,67108860,65417468,1691392,43853452,backup,5,0.0,2019-10-22 13:40:21
6,0.10800000000000001,0.002,65199836,3259168,12763328,49177340,67108860,65417212,1691648,43886748,backup,5,0.0,2019-10-22 13:40:21
7,0.10800000000000001,0.002,65199836,3483776,12762252,48953808,67108860,65416956,1691904,43925744,backup,5,0.0,2019-10-22 13:40:21
8,0.10800000000000001,0.002,65199836,3016716,12770976,49412144,67108860,65416956,1691904,43916940,backup,5,0.0,2019-10-22 13:40:21
9,0.10800000000000001,0.002,65199836,3269260,12736440,49194136,67108860,65416956,1691904,43994588,backup,5,0.0,2019-10-22 13:40:21
10,0.10800000000000001,0.002,65199836,3752604,12733052,48714180,67108860,65416956,1691904,44042932,backup,5,0.0,2019-10-22 13:40:21
11,0.10800000000000001,0.002,65199836,3159048,12737352,49303436,67108860,65416956,1691904,44037396,backup,5,0.0,2019-10-22 13:40:21
12,0.10800000000000001,0.002,65199836,3643904,12732928,48823004,67108860,65416444,1692416,44087864,backup,5,0.0,2019-10-22 13:40:21
13,0.10800000000000001,0.002,65199836,3019216,12732556,49448064,67108860,65416444,1692416,44088136,backup,5,0.0,2019-10-22 13:40:21
14,0.10800000000000001,0.002,65199836,3549524,12728500,48921812,67108860,65415932,1692928,44137920,backup,5,0.0,2019-10-22 13:40:21
15,0.10800000000000001,0.002,65199836,2913064,12722744,49564028,67108860,65415932,1692928,44142032,backup,5,0.0,2019-10-22 13:40:21
16,0.10800000000000001,0.002,65199836,2920248,12720128,49559460,67108860,65415932,1692928,44168036,backup,5,0.0,2019-10-22 13:40:21
17,0.10800000000000001,0.002,65199836,3491008,12723432,48985396,67108860,65415676,1693184,44193016,backup,5,0.0,2019-10-22 13:40:21
18,0.10800000000000001,0.002,65199836,3426148,12724760,49048928,67108860,65415420,1693440,44193848,backup,5,0.0,2019-10-22 13:40:21
19,0.10800000000000001,0.002,65199836,3050764,12719548,49429524,67108860,65415420,1693440,44198600,backup,5,0.0,2019-10-22 13:40:21
20,0.10800000000000001,0.002,65199836,3013064,12714756,49472016,67108860,65415420,1693440,44207976,backup,5,0.0,2019-10-22 13:40:21
21,0.10800000000000001,0.002,65199836,3664952,12740196,48794688,67108860,65415420,1693440,44226288,backup,5,0.0,2019-10-22 13:40:21
22,0.10800000000000001,0.002,65199836,3207216,12729888,49262732,67108860,65415420,1693440,44236680,backup,5,0.0,2019-10-22 13:40:21
23,0.10800000000000001,0.002,65199836,3305724,12735076,49159036,67108860,65415420,1693440,44253840,backup,5,0.0,2019-10-22 13:40:21
24,0.10800000000000001,0.002,65199836,3265900,12731032,49202904,67108860,65415420,1693440,44277504,backup,5,0.0,2019-10-22 13:40:21
25,0.10800000000000001,0.002,65199836,3418056,12731340,49050440,67108860,65415420,1693440,44300012,backup,5,0.0,2019-10-22 13:40:21
26,0.10800000000000001,0.002,65199836,2914712,12731500,49553624,67108860,65415420,1693440,44299260,backup,5,0.0,2019-10-22 13:40:21
27,0.10800000000000001,0.002,65199836,3073884,12728640,49397312,67108860,65415164,1693696,44324216,backup,5,0.0,2019-10-22 13:40:21
28,0.10800000000000001,0.002,65199836,3149780,12726452,49323604,67108860,65414908,1693952,44347284,backup,5,0.0,2019-10-22 13:40:21
1,0.109,0.002,65199836,9167252,13734780,42297804,67108860,65382140,1726720,44229384,backup,20,0.98,2019-10-22 14:18:38
2,0.109,0.002,65199836,8975576,13724064,42500196,67108860,65382140,1726720,44239848,backup,20,0.98,2019-10-22 14:18:38
3,0.109,0.002,65199836,8592400,13731744,42875692,67108860,65382140,1726720,44227344,backup,20,0.98,2019-10-22 14:18:38
4,0.109,0.002,65199836,8198580,13729832,43271424,67108860,65382140,1726720,44229872,backup,20,0.98,2019-10-22 14:18:38
5,0.109,0.002,65199836,7840600,13727712,43631524,67108860,65382140,1726720,44231932,backup,20,0.98,2019-10-22 14:18:38
6,0.109,0.002,65199836,7627100,13704948,43867788,67108860,65382140,1726720,44257172,backup,20,0.98,2019-10-22 14:18:38
7,0.109,0.002,65199836,7180552,13700344,44318940,67108860,65382140,1726720,44258664,backup,20,0.98,2019-10-22 14:18:38
8,0.109,0.002,65199836,6734500,13706832,44758504,67108860,65382140,1726720,44252552,backup,20,0.98,2019-10-22 14:18:38
9,0.109,0.002,65199836,6590728,13702316,44906792,67108860,65382140,1726720,44252528,backup,20,0.98,2019-10-22 14:18:38
10,0.109,0.002,65199836,6147924,13691496,45360416,67108860,65382140,1726720,44261416,backup,20,0.98,2019-10-22 14:18:38
11,0.109,0.002,65199836,5790056,13706928,45702852,67108860,65382140,1726720,44248160,backup,20,0.98,2019-10-22 14:18:38
12,0.109,0.002,65199836,5423596,13714880,46061360,67108860,65382140,1726720,44240248,backup,20,0.98,2019-10-22 14:18:38
13,0.109,0.002,65199836,4856104,13708936,46634796,67108860,65382140,1726720,44238724,backup,20,0.98,2019-10-22 14:18:38
14,0.109,0.002,65199836,4643004,13728140,46828692,67108860,65382140,1726720,44221728,backup,20,0.98,2019-10-22 14:18:38
15,0.109,0.002,65199836,4192432,13729020,47278384,67108860,65382140,1726720,44220884,backup,20,0.98,2019-10-22 14:18:38
16,0.109,0.002,65199836,3789024,13730172,47680640,67108860,65382140,1726720,44219640,backup,20,0.98,2019-10-22 14:18:38
17,0.109,0.002,65199836,3326368,13725512,48147956,67108860,65382140,1726720,44221744,backup,20,0.98,2019-10-22 14:18:38
18,0.109,0.002,65199836,3029988,13716068,48453780,67108860,65382140,1726720,44232932,backup,20,0.98,2019-10-22 14:18:38
19,0.109,0.002,65199836,3684360,13713204,47802272,67108860,65381116,1727744,44235948,backup,20,0.98,2019-10-22 14:18:38
20,0.109,0.002,65199836,3220996,13714684,48264156,67108860,65381116,1727744,44234652,backup,20,0.98,2019-10-22 14:18:38
21,0.109,0.002,65199836,3033332,13720276,48446228,67108860,65381116,1727744,44225668,backup,20,0.98,2019-10-22 14:18:38
22,0.109,0.002,65199836,3701160,13718228,47780448,67108860,65380604,1728256,44224176,backup,20,0.98,2019-10-22 14:18:38
23,0.109,0.002,65199836,3194952,13729172,48275712,67108860,65380604,1728256,44213216,backup,20,0.98,2019-10-22 14:18:38
24,0.109,0.002,65199836,3074680,13714784,48410372,67108860,65380604,1728256,44227596,backup,20,0.98,2019-10-22 14:18:38
25,0.109,0.002,65199836,3694232,13723084,47782520,67108860,65380092,1728768,44219888,backup,20,0.98,2019-10-22 14:18:38
26,0.109,0.002,65199836,3172864,13723588,48303384,67108860,65380092,1728768,44222764,backup,20,0.98,2019-10-22 14:18:38
27,0.109,0.002,65199836,3089784,13762052,48348000,67108860,65380092,1728768,44184268,backup,20,0.98,2019-10-22 14:18:38
28,0.109,0.002,65199836,3006580,13733064,48460192,67108860,65380092,1728768,44215188,backup,20,0.98,2019-10-22 14:18:38
29,0.109,0.002,65199836,3185052,13724676,48290108,67108860,65379836,1729024,44224544,backup,20,0.98,2019-10-22 14:18:38
30,0.109,0.002,65199836,3563440,13722572,47913824,67108860,65379580,1729280,44226508,backup,20,0.98,2019-10-22 14:18:38
31,0.109,0.002,65199836,3500864,13726072,47972900,67108860,65379580,1729280,44224604,backup,20,0.98,2019-10-22 14:18:38
