snapshot_index,spoold_mem_fraction,spad_mem_fraction,total_mem,free_mem,used_mem,buff_cache_mem,total_swap,free_swap,used_swap,avail_mem,operation,num_streams,dedup_ratio,run_timestamp
58,0.022000000000000002,0.0,13138569,3563560,13946988,11387514,66674684,66674684,0,10980697,backup,16,0.0,2019-10-04 18:19:11
59,0.022000000000000002,0.0,13138569,3534940,13916824,11393392,66674684,66674684,0,10982705,backup,16,0.0,2019-10-04 18:19:11
60,0.022000000000000002,0.0,13138569,2889368,13931276,11456504,66674684,66674684,0,10980560,backup,16,0.0,2019-10-04 18:19:11
61,0.022000000000000002,0.0,13138569,3373132,13911432,11410112,66674684,66674684,0,10981716,backup,16,0.0,2019-10-04 18:19:11
62,0.022000000000000002,0.0,13138569,3374016,13918900,11409277,66674684,66674684,0,10980689,backup,16,0.0,2019-10-04 18:19:11
63,0.022000000000000002,0.0,13138569,2923220,13935672,11452680,66674684,66674684,0,10977694,backup,16,0.0,2019-10-04 18:19:11
64,0.022000000000000002,0.0,13138569,2933656,13970980,11448105,66674684,66674684,0,10973232,backup,16,0.0,2019-10-04 18:19:11
65,0.022000000000000002,0.0,13138569,2965976,13987376,11443233,66674684,66674684,0,10971284,backup,16,0.0,2019-10-04 18:19:11
66,0.022000000000000002,0.0,13138569,3051044,14022180,11431246,66674684,66674684,0,10967204,backup,16,0.0,2019-10-04 18:19:11
67,0.022000000000000002,0.0,13138569,3096716,14017748,11427123,66674684,66674684,0,10966708,backup,16,0.0,2019-10-04 18:19:11
68,0.022000000000000002,0.0,13138569,3309840,13986284,11408956,66674684,66674684,0,10969184,backup,16,0.0,2019-10-04 18:19:11
69,0.022000000000000002,0.0,13138569,3110284,14004136,11427127,66674684,66674684,0,10966670,backup,16,0.0,2019-10-04 18:19:11
70,0.022000000000000002,0.0,13138569,3333868,13997928,11405389,66674684,66674684,0,10966667,backup,16,0.0,2019-10-04 18:19:11
71,0.022000000000000002,0.0,13138569,3471640,14016612,11389744,66674684,66674684,0,10964215,backup,16,0.0,2019-10-04 18:19:11
72,0.022000000000000002,0.0,13138569,3667316,14022752,11369562,66674684,66674684,0,10963350,backup,16,0.0,2019-10-04 18:19:11
73,0.023,0.0,13138569,3466404,14099732,11381955,66674684,66674684,0,10955685,backup,16,0.0,2019-10-04 18:19:11
74,0.023,0.0,13138569,3069356,14057840,11425849,66674684,66674684,0,10959808,backup,16,0.0,2019-10-04 18:19:11
75,0.023,0.0,13138569,3580376,13899020,11390629,66674684,66674684,0,10976786,backup,16,0.0,2019-10-04 18:19:11
1,0.012,0.0,13138569,11778289,11860036,1742760,66674684,66674684,0,11504229,backup,64,0.98,2019-10-04 22:20:39
2,0.012,0.0,13138569,11733405,12238868,1812768,66674684,66674684,0,11462700,backup,64,0.98,2019-10-04 22:20:39
3,0.013999999999999999,0.0,13138569,11504524,14211728,2128720,66674684,66674684,0,11244115,backup,64,0.98,2019-10-04 22:20:39
4,0.016,0.0,13138569,11409337,14799268,2493048,66674684,66674684,0,11164955,backup,64,0.98,2019-10-04 22:20:39
5,0.017,0.0,13138569,11325497,15266720,2863996,66674684,66674684,0,11098244,backup,64,0.98,2019-10-04 22:20:39
6,0.018000000000000002,0.001,13138569,11230615,15742192,3337348,66674684,66674684,0,11025208,backup,64,0.98,2019-10-04 22:20:39
7,0.018000000000000002,0.001,13138569,11112963,16304908,3951148,66674684,66674684,0,10926430,backup,64,0.98,2019-10-04 22:20:39
8,0.019,0.001,13138569,11035332,16608820,4423552,66674684,66674684,0,10867960,backup,64,0.98,2019-10-04 22:20:39
9,0.02,0.001,13138569,10965628,16795300,4934100,66674684,66674684,0,10823605,backup,64,0.98,2019-10-04 22:20:39
10,0.021,0.001,13138569,10897386,17032280,5379548,66674684,66674684,0,10777404,backup,64,0.98,2019-10-04 22:20:39
11,0.021,0.001,13138569,10838694,17139520,5859224,66674684,66674684,0,10742622,backup,64,0.98,2019-10-04 22:20:39
12,0.021,0.001,13138569,10771639,17315504,6353796,66674684,66674684,0,10702518,backup,64,0.98,2019-10-04 22:20:39
13,0.021,0.001,13138569,10726062,17367128,6757944,66674684,66674684,0,10697094,backup,64,0.98,2019-10-04 22:20:39
14,0.021,0.001,13138569,10690158,17265960,7218152,66674684,66674684,0,10707065,backup,64,0.98,2019-10-04 22:20:39
15,0.021,0.001,13138569,10696294,16940592,7482156,66674684,66674684,0,10739498,backup,64,0.98,2019-10-04 22:20:39
16,0.021,0.001,13138569,10641908,17023560,7943044,66674684,66674684,0,10730962,backup,64,0.98,2019-10-04 22:20:39
17,0.021,0.001,13138569,10593888,17012168,8434644,66674684,66674684,0,10731809,backup,64,0.98,2019-10-04 22:20:39
18,0.021,0.001,13138569,10516964,17316976,8899076,66674684,66674684,0,10700942,backup,64,0.98,2019-10-04 22:20:39
19,0.021,0.001,13138569,10460524,17418264,9362176,66674684,66674684,0,10690508,backup,64,0.98,2019-10-04 22:20:39
20,0.021,0.001,13138569,10423684,17359424,9789420,66674684,66674684,0,10695952,backup,64,0.98,2019-10-04 22:20:39
21,0.021,0.001,13138569,10372395,17377308,10284428,66674684,66674684,0,10693961,backup,64,0.98,2019-10-04 22:20:39
22,0.021,0.001,13138569,10338854,17317080,10680064,66674684,66674684,0,10699696,backup,64,0.98,2019-10-04 22:20:39
23,0.021,0.001,13138569,10315413,17187012,11044544,66674684,66674684,0,10712494,backup,64,0.98,2019-10-04 22:20:39
24,0.021,0.001,13138569,10272384,17221716,11440140,66674684,66674684,0,10708791,backup,64,0.98,2019-10-04 22:20:39
25,0.021,0.001,13138569,10219128,17260024,11934384,66674684,66674684,0,10704616,backup,64,0.98,2019-10-04 22:20:39
26,0.021,0.001,13138569,10143254,17557404,12395748,66674684,66674684,0,10674592,backup,64,0.98,2019-10-04 22:20:39
27,0.021,0.001,13138569,10083696,17690816,12857920,66674684,66674684,0,10660777,backup,64,0.98,2019-10-04 22:20:39
28,0.021,0.001,13138569,10029964,17797272,13288776,66674684,66674684,0,10649784,backup,64,0.98,2019-10-04 22:20:39
29,0.021,0.001,13138569,99914792,17721612,13749288,66674684,66674684,0,10657039,backup,64,0.98,2019-10-04 22:20:39
30,0.021,0.001,13138569,99573488,17568952,14243252,66674684,66674684,0,10672152,backup,64,0.98,2019-10-04 22:20:39
31,0.021,0.001,13138569,99424656,17419244,14541788,66674684,66674684,0,10686828,backup,64,0.98,2019-10-04 22:20:39
32,0.021,0.001,13138569,98979888,17468916,14936884,66674684,66674684,0,10681609,backup,64,0.98,2019-10-04 22:20:39
33,0.021,0.001,13138569,98494720,17504924,15386044,66674684,66674684,0,10677648,backup,64,0.98,2019-10-04 22:20:39
34,0.021,0.001,13138569,97826720,17703832,15855144,66674684,66674684,0,10657481,backup,64,0.98,2019-10-04 22:20:39
35,0.021,0.001,13138569,97085912,17975676,16324104,66674684,66674684,0,10629804,backup,64,0.98,2019-10-04 22:20:39
36,0.021,0.001,13138569,96528384,18039384,16817920,66674684,66674684,0,10622851,backup,64,0.98,2019-10-04 22:20:39
37,0.021,0.001,13138569,96422000,17766328,17197364,66674684,66674684,0,10651015,backup,64,0.98,2019-10-04 22:20:39
38,0.021,0.001,13138569,95918904,17746932,17719856,66674684,66674684,0,10652880,backup,64,0.98,2019-10-04 22:20:39
39,0.021,0.001,13138569,95873880,17362296,18149516,66674684,66674684,0,10691919,backup,64,0.98,2019-10-04 22:20:39
40,0.021,0.001,13138569,95425264,17257276,18703148,66674684,66674684,0,10702927,backup,64,0.98,2019-10-04 22:20:39
41,0.021,0.001,13138569,95298224,16966076,19121396,66674684,66674684,0,10732851,backup,64,0.98,2019-10-04 22:20:39
42,0.021,0.001,13138569,94655664,17146092,19583932,66674684,66674684,0,10714297,backup,64,0.98,2019-10-04 22:20:39
43,0.021,0.001,13138569,93970704,17401268,20013720,66674684,66674684,0,10688488,backup,64,0.98,2019-10-04 22:20:39
44,0.021,0.001,13138569,93430784,17471076,20483828,66674684,66674684,0,10681211,backup,64,0.98,2019-10-04 22:20:39
45,0.021,0.001,13138569,93114592,17333700,20937404,66674684,66674684,0,10694486,backup,64,0.98,2019-10-04 22:20:39
46,0.021,0.001,13138569,92833104,17154052,21398536,66674684,66674684,0,10712142,backup,64,0.98,2019-10-04 22:20:39
47,0.021,0.001,13138569,92367296,17157384,21861008,66674684,66674684,0,10711485,backup,64,0.98,2019-10-04 22:20:39
48,0.021,0.001,13138569,91826592,17238204,22320900,66674684,66674684,0,10703248,backup,64,0.98,2019-10-04 22:20:39
49,0.021,0.001,13138569,91434944,17167788,22782956,66674684,66674684,0,10710043,backup,64,0.98,2019-10-04 22:20:39
50,0.021,0.001,13138569,90954752,17185304,23245632,66674684,66674684,0,10707905,backup,64,0.98,2019-10-04 22:20:39
51,0.021,0.001,13138569,90290128,17388412,23707152,66674684,66674684,0,10687395,backup,64,0.98,2019-10-04 22:20:39
52,0.021,0.001,13138569,89687104,17529420,24169164,66674684,66674684,0,10672852,backup,64,0.98,2019-10-04 22:20:39
53,0.021,0.001,13138569,89216184,17570120,24599388,66674684,66674684,0,10668259,backup,64,0.98,2019-10-04 22:20:39
54,0.021,0.001,13138569,88726336,17597632,25061728,66674684,66674684,0,10665169,backup,64,0.98,2019-10-04 22:20:39
55,0.021,0.001,13138569,88263856,17597656,25524176,66674684,66674684,0,10664776,backup,64,0.98,2019-10-04 22:20:39
56,0.021,0.001,13138569,87960840,17439496,25985356,66674684,66674684,0,10680358,backup,64,0.98,2019-10-04 22:20:39
57,0.021,0.001,13138569,87552928,17385312,26447456,66674684,66674684,0,10685498,backup,64,0.98,2019-10-04 22:20:39
58,0.021,0.001,13138569,87059000,17415940,26910752,66674684,66674684,0,10682152,backup,64,0.98,2019-10-04 22:20:39
59,0.021,0.001,13138569,86373360,17607952,27404376,66674684,66674684,0,10662793,backup,64,0.98,2019-10-04 22:20:39
60,0.021,0.001,13138569,86012176,17541600,27831920,66674684,66674684,0,10670056,backup,64,0.98,2019-10-04 22:20:39
61,0.021,0.001,13138569,85309464,17750108,28326120,66674684,66674684,0,10648860,backup,64,0.98,2019-10-04 22:20:39
62,0.021,0.001,13138569,84975984,17654824,28754884,66674684,66674684,0,10658160,backup,64,0.98,2019-10-04 22:20:39
63,0.021,0.001,13138569,84437072,17667124,29281496,66674684,66674684,0,10656379,backup,64,0.98,2019-10-04 22:20:39
64,0.021,0.001,13138569,84396416,17319032,29670244,66674684,66674684,0,10692116,backup,64,0.98,2019-10-04 22:20:39
65,0.021,0.001,13138569,83874064,17349356,30162268,66674684,66674684,0,10688569,backup,64,0.98,2019-10-04 22:20:39
66,0.021,0.001,13138569,83495872,17266028,30623796,66674684,66674684,0,10696728,backup,64,0.98,2019-10-04 22:20:39
67,0.021,0.001,13138569,82824256,17462288,31099152,66674684,66674684,0,10676800,backup,64,0.98,2019-10-04 22:20:39
68,0.021,0.001,13138569,82211648,17594892,31579148,66674684,66674684,0,10663185,backup,64,0.98,2019-10-04 22:20:39
69,0.021,0.001,13138569,81636816,17675812,32073068,66674684,66674684,0,10654812,backup,64,0.98,2019-10-04 22:20:39
70,0.021,0.001,13138569,81139488,17718436,32527772,66674684,66674684,0,10649987,backup,64,0.98,2019-10-04 22:20:39
71,0.021,0.001,13138569,80594128,17826448,32965120,66674684,66674684,0,10638885,backup,64,0.98,2019-10-04 22:20:39
72,0.021,0.001,13138569,80346560,17612544,33426588,66674684,66674684,0,10660212,backup,64,0.98,2019-10-04 22:20:39
73,0.021,0.001,13138569,79888528,17608440,33888724,66674684,66674684,0,10660251,backup,64,0.98,2019-10-04 22:20:39
74,0.021,0.001,13138569,79497520,17507504,34380664,66674684,66674684,0,10670140,backup,64,0.98,2019-10-04 22:20:39
75,0.021,0.001,13138569,78913848,17659520,34812324,66674684,66674684,0,10654433,backup,64,0.98,2019-10-04 22:20:39
76,0.021,0.001,13138569,78312784,17766444,35306460,66674684,66674684,0,10643453,backup,64,0.98,2019-10-04 22:20:39
77,0.021,0.001,13138569,77777592,17811724,35796376,66674684,66674684,0,10638496,backup,64,0.98,2019-10-04 22:20:39
78,0.021,0.001,13138569,77314776,17841048,36229868,66674684,66674684,0,10635340,backup,64,0.98,2019-10-04 22:20:39
79,0.021,0.001,13138569,76738416,17923000,36724276,66674684,66674684,0,10626759,backup,64,0.98,2019-10-04 22:20:39
80,0.022000000000000002,0.001,13138569,76351640,17817404,37216648,66674684,66674684,0,10637012,backup,64,0.98,2019-10-04 22:20:39
81,0.022000000000000002,0.001,13138569,76064160,17670020,37651508,66674684,66674684,0,10653073,backup,64,0.98,2019-10-04 22:20:39
82,0.022000000000000002,0.001,13138569,75565688,17691704,38128300,66674684,66674684,0,10650560,backup,64,0.98,2019-10-04 22:20:39
83,0.022000000000000002,0.001,13138569,75043216,17734188,38608288,66674684,66674684,0,10646743,backup,64,0.98,2019-10-04 22:20:39
84,0.022000000000000002,0.001,13138569,74469584,17878656,39037456,66674684,66674684,0,10632814,backup,64,0.98,2019-10-04 22:20:39
85,0.022000000000000002,0.001,13138569,74059536,17774168,39551984,66674684,66674684,0,10642937,backup,64,0.98,2019-10-04 22:20:39
86,0.022000000000000002,0.001,13138569,74196864,17185120,40003708,66674684,66674684,0,10706977,backup,64,0.98,2019-10-04 22:20:39
87,0.022000000000000002,0.001,13138569,73830288,17055404,40500000,66674684,66674684,0,10720467,backup,64,0.98,2019-10-04 22:20:39
88,0.022000000000000002,0.001,13138569,74292144,16219168,40874380,66674684,66674684,0,10810840,backup,64,0.98,2019-10-04 22:20:39
89,0.022000000000000002,0.001,13138569,74406928,15839216,41139548,66674684,66674684,0,10852670,backup,64,0.98,2019-10-04 22:20:39
90,0.022000000000000002,0.001,13138569,74385632,15668276,41331788,66674684,66674684,0,10871273,backup,64,0.98,2019-10-04 22:20:39
91,0.022000000000000002,0.001,13138569,74113472,15677188,41595028,66674684,66674684,0,10870173,backup,64,0.98,2019-10-04 22:20:39
92,0.022000000000000002,0.001,13138569,73900320,15611248,41874128,66674684,66674684,0,10877409,backup,64,0.98,2019-10-04 22:20:39
93,0.022000000000000002,0.001,13138569,74002144,15306756,42076796,66674684,66674684,0,10910833,backup,64,0.98,2019-10-04 22:20:39
94,0.022000000000000002,0.001,13138569,73760512,15317936,42307240,66674684,66674684,0,10909560,backup,64,0.98,2019-10-04 22:20:39
95,0.022000000000000002,0.001,13138569,73618336,15248720,42518636,66674684,66674684,0,10917134,backup,64,0.98,2019-10-04 22:20:39
96,0.022000000000000002,0.001,13138569,73530784,15016520,42838388,66674684,66674684,0,10942580,backup,64,0.98,2019-10-04 22:20:39
97,0.022000000000000002,0.001,13138569,73903648,14421048,43060992,66674684,66674684,0,11008404,backup,64,0.98,2019-10-04 22:20:39
98,0.022000000000000002,0.001,13138569,74168640,14030596,43186460,66674684,66674684,0,11051408,backup,64,0.98,2019-10-04 22:20:39
1,0.012,0.0,13138569,11766459,11847184,1873912,66674684,66674684,0,11499572,backup,32,0.8,2019-10-04 20:41:38
2,0.012,0.0,13138569,11729389,12204460,1887336,66674684,66674684,0,11463088,backup,32,0.8,2019-10-04 20:41:38
3,0.019,0.0,13138569,11338499,14665148,3335552,66674684,66674684,0,11136793,backup,32,0.8,2019-10-04 20:41:38
4,0.021,0.0,13138569,10956620,15180964,6638528,66674684,66674684,0,10952392,backup,32,0.8,2019-10-04 20:41:38
5,0.021,0.0,13138569,10589905,15350412,10136228,66674684,66674684,0,10924509,backup,32,0.8,2019-10-04 20:41:38
6,0.021,0.0,13138569,10212521,15378020,13882452,66674684,66674684,0,10919116,backup,32,0.8,2019-10-04 20:41:38
7,0.021,0.0,13138569,98369152,15408332,17608212,66674684,66674684,0,10913659,backup,32,0.8,2019-10-04 20:41:38
8,0.021,0.0,13138569,94574608,15442268,21368812,66674684,66674684,0,10907553,backup,32,0.8,2019-10-04 20:41:38
9,0.021,0.0,13138569,90812624,15508972,25064092,66674684,66674684,0,10898200,backup,32,0.8,2019-10-04 20:41:38
10,0.021,0.0,13138569,87049376,15515944,28820376,66674684,66674684,0,10895016,backup,32,0.8,2019-10-04 20:41:38
11,0.021,0.0,13138569,83305224,15532056,32548412,66674684,66674684,0,10890680,backup,32,0.8,2019-10-04 20:41:38
12,0.021,0.0,13138569,79730312,15413064,36242316,66674684,66674684,0,10900095,backup,32,0.8,2019-10-04 20:41:38
13,0.021,0.0,13138569,77106080,15396772,38882840,66674684,66674684,0,10899800,backup,32,0.8,2019-10-04 20:41:38
14,0.021,0.0,13138569,73295328,15422364,42667996,66674684,66674684,0,10894392,backup,32,0.8,2019-10-04 20:41:38
15,0.021,0.0,13138569,69503328,15470780,46411580,66674684,66674684,0,10886692,backup,32,0.8,2019-10-04 20:41:38
16,0.021,0.0,13138569,65613440,15564452,50207800,66674684,66674684,0,10874722,backup,32,0.8,2019-10-04 20:41:38
17,0.021,0.0,13138569,61823460,15607136,53955096,66674684,66674684,0,10868288,backup,32,0.8,2019-10-04 20:41:38
18,0.021,0.0,13138569,57987076,15647844,57750772,66674684,66674684,0,10861571,backup,32,0.8,2019-10-04 20:41:38
19,0.021,0.0,13138569,54213008,15677756,61494928,66674684,66674684,0,10855904,backup,32,0.8,2019-10-04 20:41:38
20,0.021,0.0,13138569,50470680,15645424,65269588,66674684,66674684,0,10856513,backup,32,0.8,2019-10-04 20:41:38
21,0.021,0.0,13138569,47936152,15608536,67841008,66674684,66674684,0,10858444,backup,32,0.8,2019-10-04 20:41:38
22,0.021,0.0,13138569,44114880,15638968,71631840,66674684,66674684,0,10852718,backup,32,0.8,2019-10-04 20:41:38
23,0.021,0.0,13138569,40285948,15667288,75432456,66674684,66674684,0,10847210,backup,32,0.8,2019-10-04 20:41:38
24,0.021,0.0,13138569,36285092,15816332,79284272,66674684,66674684,0,10829625,backup,32,0.8,2019-10-04 20:41:38
25,0.021,0.0,13138569,32483596,15886896,83015200,66674684,66674684,0,10819864,backup,32,0.8,2019-10-04 20:41:38
26,0.021,0.0,13138569,28687880,15929984,86767824,66674684,66674684,0,10813017,backup,32,0.8,2019-10-04 20:41:38
27,0.021,0.0,13138569,24874208,15947336,90564144,66674684,66674684,0,10808526,backup,32,0.8,2019-10-04 20:41:38
28,0.021,0.0,13138569,21013936,15986616,94385136,66674684,66674684,0,10802003,backup,32,0.8,2019-10-04 20:41:38
29,0.021,0.0,13138569,18576328,15819652,96989712,66674684,66674684,0,10816956,backup,32,0.8,2019-10-04 20:41:38
30,0.021,0.0,13138569,14974288,15726548,10068485,66674684,66674684,0,10824449,backup,32,0.8,2019-10-04 20:41:38
31,0.021,0.0,13138569,11986812,15097556,10430132,66674684,66674684,0,10887703,backup,32,0.8,2019-10-04 20:41:38
32,0.021,0.0,13138569,8327736,15060764,10799719,66674684,66674684,0,10889761,backup,32,0.8,2019-10-04 20:41:38
33,0.021,0.0,13138569,4557248,15103816,11172462,66674684,66674684,0,10883085,backup,32,0.8,2019-10-04 20:41:38
34,0.021,0.0,13138569,2903548,15095112,11338703,66674684,66674684,0,10882240,backup,32,0.8,2019-10-04 20:41:38
35,0.021,0.0,13138569,3046872,14922396,11341642,66674684,66674684,0,10900065,backup,32,0.8,2019-10-04 20:41:38
36,0.021,0.0,13138569,3232260,14919952,11323348,66674684,66674684,0,10900022,backup,32,0.8,2019-10-04 20:41:38
37,0.021,0.0,13138569,2951220,14872964,11356150,66674684,66674684,0,10904168,backup,32,0.8,2019-10-04 20:41:38
38,0.021,0.0,13138569,3361216,14898300,11312617,66674684,66674684,0,10901510,backup,32,0.8,2019-10-04 20:41:38
39,0.021,0.0,13138569,2937052,14927084,11352155,66674684,66674684,0,10898181,backup,32,0.8,2019-10-04 20:41:38
40,0.021,0.0,13138569,3449148,14952624,11298392,66674684,66674684,0,10895329,backup,32,0.8,2019-10-04 20:41:38
41,0.021,0.0,13138569,3097812,15192348,11309553,66674684,66674684,0,10871030,backup,32,0.8,2019-10-04 20:41:38
42,0.021,0.0,13138569,2936516,15040780,11340840,66674684,66674684,0,10885440,backup,32,0.8,2019-10-04 20:41:38
43,0.021,0.0,13138569,3385200,15035056,11296544,66674684,66674684,0,10885994,backup,32,0.8,2019-10-04 20:41:38
44,0.021,0.0,13138569,3353760,15050692,11298124,66674684,66674684,0,10884099,backup,32,0.8,2019-10-04 20:41:38
45,0.021,0.0,13138569,3571044,15060788,11275385,66674684,66674684,0,10882688,backup,32,0.8,2019-10-04 20:41:38
46,0.021,0.0,13138569,3152864,15072484,11316034,66674684,66674684,0,10880815,backup,32,0.8,2019-10-04 20:41:38
47,0.021,0.0,13138569,3574384,15091452,11271985,66674684,66674684,0,10878502,backup,32,0.8,2019-10-04 20:41:38
48,0.021,0.0,13138569,3181520,15091124,11311304,66674684,66674684,0,10878144,backup,32,0.8,2019-10-04 20:41:38
49,0.021,0.0,13138569,2953172,15157476,11327504,66674684,66674684,0,10870961,backup,32,0.8,2019-10-04 20:41:38
50,0.021,0.0,13138569,3406316,15173964,11280540,66674684,66674684,0,10869328,backup,32,0.8,2019-10-04 20:41:38
51,0.021,0.0,13138569,2882120,15241840,11326172,66674684,66674684,0,10861617,backup,32,0.8,2019-10-04 20:41:38
52,0.021,0.0,13138569,3291636,15252720,11284133,66674684,66674684,0,10860697,backup,32,0.8,2019-10-04 20:41:38
53,0.021,0.0,13138569,2907336,15297224,11318113,66674684,66674684,0,10855585,backup,32,0.8,2019-10-04 20:41:38
54,0.021,0.0,13138569,3365868,15248984,11277084,66674684,66674684,0,10860275,backup,32,0.8,2019-10-04 20:41:38
55,0.021,0.0,13138569,2987576,15257372,11314074,66674684,66674684,0,10858663,backup,32,0.8,2019-10-04 20:41:38
56,0.021,0.0,13138569,3490432,15234388,11266087,66674684,66674684,0,10860886,backup,32,0.8,2019-10-04 20:41:38
57,0.021,0.0,13138569,3013536,15282852,11308930,66674684,66674684,0,10855363,backup,32,0.8,2019-10-04 20:41:38
58,0.022000000000000002,0.0,13138569,3018988,14668940,11369776,66674684,66674684,0,10922803,backup,32,0.8,2019-10-04 20:41:38
59,0.022000000000000002,0.0,13138569,4275780,13248512,11386140,66674684,66674684,0,11078508,backup,32,0.8,2019-10-04 20:41:38
1,0.012,0.0,13138569,11793193,11756252,1697508,66674684,66674684,0,11518899,backup,4,0.8,2019-10-04 17:14:54
2,0.012,0.0,13138569,11759228,12053276,1740128,66674684,66674684,0,11486984,backup,4,0.8,2019-10-04 17:14:54
3,0.02,0.0,13138569,11515142,13485536,2748728,66674684,66674684,0,11291130,backup,4,0.8,2019-10-04 17:14:54
4,0.021,0.0,13138569,11299480,13604020,4786868,66674684,66674684,0,11176867,backup,4,0.8,2019-10-04 17:14:54
5,0.021,0.0,13138569,11086267,13634468,6888556,66674684,66674684,0,11124552,backup,4,0.8,2019-10-04 17:14:54
6,0.021,0.0,13138569,10867600,13674808,9034884,66674684,66674684,0,11119185,backup,4,0.8,2019-10-04 17:14:54
7,0.021,0.0,13138569,10663075,13643208,11111728,66674684,66674684,0,11120878,backup,4,0.8,2019-10-04 17:14:54
8,0.021,0.0,13138569,10443273,13696840,13256120,66674684,66674684,0,11114068,backup,4,0.8,2019-10-04 17:14:54
9,0.021,0.0,13138569,10230712,13712568,15366004,66674684,66674684,0,11111077,backup,4,0.8,2019-10-04 17:14:54
10,0.021,0.0,13138569,10016310,13746736,17475852,66674684,66674684,0,11106115,backup,4,0.8,2019-10-04 17:14:54
11,0.021,0.0,13138569,98580264,13680684,19124744,66674684,66674684,0,11111523,backup,4,0.8,2019-10-04 17:14:54
12,0.021,0.0,13138569,96384672,13699428,21301588,66674684,66674684,0,11107998,backup,4,0.8,2019-10-04 17:14:54
13,0.021,0.0,13138569,94027872,13717444,23640380,66674684,66674684,0,11104881,backup,4,0.8,2019-10-04 17:14:54
14,0.021,0.0,13138569,91768016,13789840,25827832,66674684,66674684,0,11096002,backup,4,0.8,2019-10-04 17:14:54
15,0.021,0.0,13138569,90498288,13565228,27322180,66674684,66674684,0,11119976,backup,4,0.8,2019-10-04 17:14:54
16,0.021,0.0,13138569,91018336,12985700,27381656,66674684,66674684,0,11179356,backup,4,0.8,2019-10-04 17:14:54
1,0.012,0.0,13138569,11780777,11825360,1752556,66674684,66674684,0,11507767,backup,32,0.98,2019-10-04 20:55:11
2,0.012,0.0,13138569,11747350,12133080,1779104,66674684,66674684,0,11475563,backup,32,0.98,2019-10-04 20:55:11
3,0.013999999999999999,0.0,13138569,11532587,13942100,2117720,66674684,66674684,0,11270230,backup,32,0.98,2019-10-04 20:55:11
4,0.016,0.0,13138569,11429068,14488800,2606208,66674684,66674684,0,11188312,backup,32,0.98,2019-10-04 20:55:11
5,0.017,0.0,13138569,11350417,14792448,3089064,66674684,66674684,0,11130491,backup,32,0.98,2019-10-04 20:55:11
6,0.019,0.0,13138569,11276921,15080028,3536452,66674684,66674684,0,11079213,backup,32,0.98,2019-10-04 20:55:11
7,0.021,0.0,13138569,11208403,15323788,3977868,66674684,66674684,0,11032588,backup,32,0.98,2019-10-04 20:55:11
8,0.021,0.0,13138569,11156118,15385508,4439004,66674684,66674684,0,11003248,backup,32,0.98,2019-10-04 20:55:11
9,0.021,0.0,13138569,11103211,15420872,4932704,66674684,66674684,0,10974832,backup,32,0.98,2019-10-04 20:55:11
10,0.021,0.0,13138569,11053398,15456572,5395132,66674684,66674684,0,10948032,backup,32,0.98,2019-10-04 20:55:11
11,0.021,0.0,13138569,11013984,15413296,5832552,66674684,66674684,0,10930336,backup,32,0.98,2019-10-04 20:55:11
12,0.021,0.0,13138569,10975184,15383280,6250572,66674684,66674684,0,10923968,backup,32,0.98,2019-10-04 20:55:11
13,0.021,0.0,13138569,10940212,15403688,6579880,66674684,66674684,0,10921724,backup,32,0.98,2019-10-04 20:55:11
14,0.021,0.0,13138569,10891075,15433972,7040972,66674684,66674684,0,10918435,backup,32,0.98,2019-10-04 20:55:11
15,0.021,0.0,13138569,10841786,15498696,7469132,66674684,66674684,0,10911643,backup,32,0.98,2019-10-04 20:55:11
16,0.021,0.0,13138569,10783745,15585732,7962508,66674684,66674684,0,10902784,backup,32,0.98,2019-10-04 20:55:11
17,0.021,0.0,13138569,10733248,15628704,8424508,66674684,66674684,0,10898088,backup,32,0.98,2019-10-04 20:55:11
18,0.021,0.0,13138569,10675961,15740336,8885740,66674684,66674684,0,10886549,backup,32,0.98,2019-10-04 20:55:11
19,0.021,0.0,13138569,10645476,15646828,9284104,66674684,66674684,0,10895611,backup,32,0.98,2019-10-04 20:55:11
20,0.021,0.0,13138569,10597640,15663912,9745384,66674684,66674684,0,10893593,backup,32,0.98,2019-10-04 20:55:11
21,0.021,0.0,13138569,10570787,15634872,10042952,66674684,66674684,0,10896216,backup,32,0.98,2019-10-04 20:55:11
22,0.021,0.0,13138569,10521476,15665768,10505164,66674684,66674684,0,10892828,backup,32,0.98,2019-10-04 20:55:11
23,0.021,0.0,13138569,10471825,15701440,10965992,66674684,66674684,0,10889038,backup,32,0.98,2019-10-04 20:55:11
24,0.021,0.0,13138569,10420540,15751920,11428372,66674684,66674684,0,10883662,backup,32,0.98,2019-10-04 20:55:11
25,0.021,0.0,13138569,10395267,15593372,11839648,66674684,66674684,0,10900206,backup,32,0.98,2019-10-04 20:55:11
26,0.021,0.0,13138569,10344720,15637100,12301388,66674684,66674684,0,10895483,backup,32,0.98,2019-10-04 20:55:11
27,0.021,0.0,13138569,10291702,15705608,12763064,66674684,66674684,0,10888403,backup,32,0.98,2019-10-04 20:55:11
28,0.021,0.0,13138569,10241680,15750780,13218112,66674684,66674684,0,10883481,backup,32,0.98,2019-10-04 20:55:11
29,0.021,0.0,13138569,10217875,15684040,13522896,66674684,66674684,0,10889918,backup,32,0.98,2019-10-04 20:55:11
30,0.021,0.0,13138569,10171548,15726884,13943328,66674684,66674684,0,10885322,backup,32,0.98,2019-10-04 20:55:11
